Product ID,Product Name,Product Description,Quantity type,SKU,Quantity,Product Cost (in rupees),Sell Price (in rupees),Date,Quantity Sold,Product Sold at
2020,Watch,A stand for a television,,WCH003,12,2002,2502,07/12/25,3,7506
2021,Sunglasses,A small table by a bed,,SG003,14,1002,1202,07/13/25,13,15626
2022,Baseball Cap,A sofa that can be converted into a bed,,BC003,27,402,602,07/14/25,20,12040
2023,Chocolate,A rug for the floor,,CHC003,32,52,102,07/15/25,19,1938
2024,Cereal,A decorative pillow,,CRL003,22,82,122,07/16/25,7,854
2025,Soft Drinks,Artwork for walls,,SD003,37,52,82,07/17/25,26,2132
2026,Office Chair,Window coverings,,OC003,10,3002,3502,07/18/25,5,17510
2027,Sofa,A lamp for tables,,SFA003,7,10002,12002,07/19/25,3,36006
2028,Dining Table,A device for adapting plugs,,DT003,14,6002,8002,07/20/25,6,48012
2029,Bed,A portable charger,,BD003,5,24002,28002,07/21/25,4,112008
2030,Rug,A portable data storage device,,RG003,12,2002,2502,07/22/25,6,15012
2031,Wall Clock,A mouse without cables,,WC003,17,802,1002,07/23/25,13,13026
2032,Vase,A stand for laptops,,VS003,10,602,802,07/24/25,4,3208
2033,Curtains,A mouse for gaming,,CRT003,22,502,702,07/25/25,5,3510
2034,Bathroom Scale,A device for rendering graphics,,BS003,7,1002,1202,07/26/25,4,4808
2035,Trash Can,A main circuit board,,TC003,10,302,502,07/27/25,8,4016
2036,Desk Organizer,A central processing unit,,DO003,14,202,302,07/28/25,11,3322
2037,Notebook,A type of computer memory,,NB003,17,52,102,07/29/25,11,1122
2038,Pen Set,A data storage device,,PS003,22,102,152,07/30/25,4,608
2039,Stapler,A type of data storage device,,STP003,12,82,122,07/31/25,3,366
